month,intercept,slope,R2,N,BM_p01,BM_p99,BM_CZ_p01,BM_CZ_p99,date
1964-09,0.004041194830128325,0.9999911871966213,0.9967285473664546,473.0,0.15381094626911754,2.748916345265337,0.15389525753720457,2.748916345265337,1964-09-30
1964-10,0.005850713886000891,0.9989446472504502,0.9968733943913994,473.0,0.15381094626911754,2.748916345265337,0.15389525753720457,2.748916345265337,1964-10-31
1964-11,0.006201199966758941,0.9989216570691261,0.9969354164573409,473.0,0.15381094626911754,2.748916345265337,0.15389525753720457,2.748916345265337,1964-11-30
1964-12,0.008378557964124678,0.9993905507834724,0.9959807580854028,473.0,0.15381094626911754,2.748916345265337,0.15389525753720457,2.748916345265337,1964-12-31
1965-01,0.010109412976666898,0.9988806185070503,0.9956647983431377,472.0,0.15377382934378683,2.7494670313999183,0.15386115172859124,2.7494670313999183,1965-01-31
1965-02,0.01142808150788488,0.998343067514697,0.9952987327627131,472.0,0.15377382934378683,2.7494670313999183,0.15386115172859124,2.7494670313999183,1965-02-28
1965-03,0.012396196215313182,0.9991365435659321,0.9948803194855822,472.0,0.15377382934378683,2.7494670313999183,0.15386115172859124,2.7494670313999183,1965-03-31
1965-04,0.015675076116476894,0.9998013820318672,0.9880076091219374,472.0,0.15377382934378683,2.7494670313999183,0.15386115172859124,2.7494670313999183,1965-04-30
1965-05,0.01659048338850011,1.0000774784613204,0.9874092082590133,472.0,0.15377382934378683,2.7494670313999183,0.15386115172859124,2.76886283884047,1965-05-31
1965-06,0.007198131488789783,0.9926837318183968,0.9819920075975513,752.0,0.1447516681204782,2.5626073581887545,0.14376497407386446,2.5171221379407225,1965-06-30
1965-07,0.007121241423711289,0.9959155511294433,0.9821573072054209,756.0,0.1449257092963934,2.5588875860421734,0.14403383330257488,2.5588875860421734,1965-07-31
1965-08,0.008298808483507614,0.9924203715293426,0.9919162028447654,756.0,0.1449257092963934,2.5588875860421734,0.14403383330257488,2.5588875860421734,1965-08-31
1965-09,0.007651192835765541,0.9961352864505465,0.9932896502865105,756.0,0.1449257092963934,2.5588875860421734,0.14403383330257488,2.5588875860421734,1965-09-30
